,file,page
7496,3453483.3454105,2
7497,3341697,11
7498,3236794,1
7499,779359.779360,2
7500,3236780,27
7501,3338906.3338909,3
7502,3428288,19
7503,2700586,28
7504,3434330,24
7505,356004.356010,4
7506,3385412.3386000,0
7507,3360602,15
7508,3426425.3426940,13
7509,3426428.3426917,13
7510,3434322,28
7511,3211332.3211335,1
7512,3236780,26
7513,2898349,9
7514,3453483.3454094,5
7515,3385412.3386018,7
7516,3445814.3446709,15
7517,3236024.3236041,9
7518,3092703.3092723,33
7519,2845076,16
7520,3295500.3356178,26
7521,3341703,21
7522,3395363.3397348,0
7523,3061664,0
7524,3371117,21
7525,3428295,15
7526,3290350,28
7527,3408982,3
7528,2700586,31
7529,3437801.3441592,11
7530,SC.2018.00064,8
7531,3368089.3409687,0
7532,3384441.3395983,5
7533,3365438.3410939,7
7534,3110249,16
7535,2591005,7
7536,3453483.3454039,6
7537,2513109.2513117,16
7538,3473599,16
7539,3133902,18
7540,3466752.3480131,10
7541,2834115,21
7542,3408985,12
7543,3385412.3386004,0
7544,2700586,11
7545,3406088.3409019,2
7546,3368089.3409729,9
7547,3304109.3306222,49
7548,3371117,18
7549,3453483.3454092,8
7550,3460319.3464837,10
7551,3386367.3432730,0
7552,962437.962444,16
7553,3452296.3472890,10
7554,3384441.3395983,6
7555,3290331,12
7556,3192366.3192402,4
7557,3371081,2
7558,3368089.3409700,7
7559,3290382,26
7560,1824801.1824814,12
7561,3236794,7
7562,CGO51591.2021.9370337,6
7563,3236024.3236041,8
7564,3274808.3274825,11
7565,3453483.3454072,8
7566,3368089.3409679,9
7567,3341697,0
7568,3158096,9
7569,3426428.3426917,15
7570,3200921.3200931,6
7571,3452296.3472898,21
7572,3314221.3314594,10
7573,3061709,20
7574,198429.198433,12
7575,3434322,3
7576,3072959.3054739,16
7577,3341697,13
7578,3314221.3314645,11
7579,3157735,12
7580,3158089,8
7581,3477132.3483541,16
7582,3133895,8
7583,3304109.3306222,31
7584,3485482,27
7585,3332466.3374537,2
7586,178365.178391,7
7587,2750675.2750679,1
7588,3434322,19
7589,1141885.1141895,0
7590,3360546,5
7591,ICSE.2019.00067,18
7592,3110245,3
7593,3468264.3468589,7
7594,2700586,14
7595,502800.502803,9
7596,3290382,27
7597,2834115,3
7598,1391989.1391995,9
7599,3373376.3378455,11
7600,3452296.3472898,29
7601,3276528,2
7602,1268776.1268782,10
7603,2699467,27
7604,3168819,12
7605,3428220,20
7606,3290376,21
7607,3377811.3380438,2
7608,78928.78932,9
7609,ICSE.2019.00125,7
7610,779359.779360,11
7611,3473591,20
7612,3461648.3463852,3
7613,3468264.3468547,5
7614,3341703,7
7615,2699471,10
7616,5960.214319,4
7617,155743.155767,6
7618,2834115,5
7619,2890491,24
7620,358407.358424,24
7621,3408985,28
7622,3485523,14
7623,3371134,24
7624,3236024.3236025,8
7625,CGO51591.2021.9370315,7
7626,3395363.3397348,8
7627,CGO51591.2021.9370317,3
7628,3408985,20
7629,3485520,0
7630,3473599,14
7631,3426428.3426917,2
7632,2699467,28
7633,3368089.3409704,11
7634,3485483,20
7635,3434311,29
7636,3485520,18
7637,3447786.3456262,15
7638,3453483.3454029,1
7639,3061709,22
7640,2513109.2513117,10
7641,3158141,4
7642,3468264.3468542,4
7643,3428295,5
7644,3083187.3083214,0
7645,3434293,24
7646,3061664,17
7647,3276528,24
7648,3387902.3392634,6
7649,3477132.3483552,7
7650,3453483.3454102,24
7651,3485521,12
7652,ICSE.2019.00072,10
7653,198429.198438,5
7654,ICSE.2019.00072,21
7655,3158142,1
7656,1824801.1824814,0
7657,ICSE.2019.00072,38
7658,3236795,25
7659,3371117,13
7660,3437801.3441617,17
7661,3453483.3454041,6
7662,3371109,23
7663,1824801.1824814,6
7664,3293883.3295731,4
7665,3360571,20
7666,3360579,1
7667,3158141,1
7668,292395.292399,1
7669,3434330,2
7670,3428295,19
7671,SC.2018.00004,3
7672,3446804.3446850,5
7673,3133899,1
7674,3290362,3
7675,3485483,22
7676,347837.347852,18
7677,3092703.3092722,4
7678,3061709,6
7679,3236024.3236034,6
7680,3385412.3386019,10
7681,3360546,20
7682,3428258,14
7683,5960.214319,1
7684,3477132.3483582,0
7685,ICSE.2019.00067,24
7686,3452296.3472932,2
7687,225545.225553,14
7688,3395351.3399343,0
7689,356022.356028,5
7690,3293883.3295731,0
7691,2513109.2513117,8
7692,3453483.3454029,0
7693,6497.214326,5
7694,1186785.1186790,6
7695,3460319.3464807,3
7696,2898349,7
7697,3485520,2
7698,3110249,19
7699,3445814.3446725,4
7700,3360557,2
7701,3385412.3386014,5
7702,3466752.3480117,0
7703,3314221.3314596,3
7704,779359.779360,10
7705,3360597,13
7706,3385412.3386015,7
7707,3341301.3359638,0
7708,3368089.3409684,11
7709,3089248,15
7710,3460319.3464807,7
7711,3395363.3397360,10
7712,3458864.3466625,13
7713,ICSE.2019.00067,14
7714,3377555.3377901,1
7715,3384441.3395983,3
7716,214392.214395,8
7717,3192366.3192410,8
7718,3453483.3454029,16
7719,3360602,10
7720,3452296.3472913,1
7721,1824801.1824814,13
7722,3452296.3472905,21
7723,3371103,20
7724,3385412.3386010,10
7725,3236794,26
7726,3446804.3446854,13
7727,3368089.3409687,10
7728,3178487.3178489,11
7729,3290362,11
7730,78928.78932,1
7731,3061709,4
7732,3360589,19
7733,3290350,16
7734,ICSE.2019.00123,7
7735,3341697,10
7736,3473599,18
7737,3133934,22
7738,3155338,10
7739,3428288,1
7740,ICSE.2019.00072,35
7741,3314221.3314596,10
7742,3485531,9
7743,3466752.3480131,9
7744,305658.287652,2
7745,3485483,9
7746,3236024.3236029,9
7747,3373376.3378455,4
7748,3204949.3204953,21
7749,ICSE.2019.00030,4
7750,3473591,11
7751,2168773.2168780,2
7752,1236463.1236469,8
7753,3168824,11
7754,3360584,15
7755,3341301.3359638,10
7756,3485514,8
7757,279232.279234,5
7758,3290372,17
7759,3133934,10
7760,3408985,2
7761,ICSE.2019.00067,25
7762,3452296.3472932,4
7763,SC.2018.00013,6
7764,63522.214390,6
7765,3453483.3454112,10
7766,SC.2018.00072,2
7767,3395351.3399343,4
7768,3445814.3446725,8
7769,3341301.3359638,8
7770,3437801.3441578,4
7771,3485520,19
7772,3158089,24
7773,3290335,13
7774,3035918.3064034,7
7775,SC.2018.00035,2
7776,3377555.3377888,5
7777,3471874.3472984,11
7778,3133902,15
7779,1916461.1916470,12
7780,3236794,21
7781,3453483.3454091,12
7782,3453483.3454090,11
7783,3460319.3464807,1
7784,3445814.3446709,1
7785,3236780,1
7786,3447786.3456233,10
7787,2699471,8
7788,SC.2018.00004,12
7789,SC.2018.00035,11
7790,1186785.1186790,2
7791,3373376.3378464,3
7792,3437992.3439926,12
7793,3371117,16
7794,3310165.3310176,6
7795,3290376,16
7796,3133899,12
7797,3434305,17
7798,1186785.1186790,15
7799,3341301.3359632,0
7800,3133899,9
7801,3290335,32
7802,3446804.3446846,0
7803,3158142,7
7804,3371134,19
7805,3446804.3446854,0
7806,ICSE.2019.00075,5
7807,3466752.3480131,3
7808,3089248,8
7809,3293883.3295711,10
7810,155743.155767,12
7811,3453483.3454102,5
7812,3360589,12
7813,3360584,24
7814,1163641.1163646,1
7815,3437801.3441617,15
7816,3368089.3409743,1
7817,3092703.3092723,29
7818,2845076,11
7819,3341301.3359663,5
7820,3290376,26
7821,3368089.3409703,12
7822,3276499,14
7823,1186785.1186790,12
7824,3208903.3208941,8
7825,3434322,12
7826,3368089.3409755,3
7827,569147.569151,10
7828,3290382,10
7829,3072959.3054739,1
7830,155743.155767,10
7831,CGO51591.2021.9370337,1
7832,3368089.3409748,5
7833,3371134,15
7834,3332466.3374537,0
7835,3453483.3454112,5
7836,1268776.1268782,4
7837,3106237.3106254,7
7838,232826.232846,13
7839,3485520,5
7840,1356052.1356057,14
7841,3368089.3409723,12
7842,3092703.3092722,6
7843,232826.232846,12
7844,3473587,13
7845,3434286,26
7846,3453483.3454090,13
7847,2616971,10
7848,CGO51591.2021.9370337,7
7849,3178487.3178507,9
7850,3158142,29
7851,214392.214393,2
7852,3445814.3446709,6
7853,3473591,14
7854,3485542,5
7855,3477132.3483541,4
7856,2845076,0
7857,1186785.1186790,17
7858,3485521,13
7859,3192366.3192402,9
7860,1141885.1141895,19
7861,3360546,12
7862,3368089.3409679,4
7863,3083187.3083218,3
7864,3236780,14
7865,3473599,12
7866,3368089.3409745,4
7867,2331130.2331137,9
7868,3368089.3409700,3
7869,ICSE.2019.00108,6
7870,326147.326153,1
7871,3360597,20
7872,3385412.3386000,8
7873,3485508,8
7874,2616971,0
7875,3110277,9
7876,1916461.1916470,3
7877,3290382,13
7878,3276528,9
7879,3473587,12
7880,3468264.3468533,0
7881,3428288,5
7882,3377811.3380348,20
7883,3133899,14
7884,1268769.1268774,14
7885,3158142,8
7886,178365.178391,3
7887,203082.203088,9
7888,214392.214393,5
7889,3434286,5
7890,3373376.3378480,0
7891,3168819,11
7892,3290370,22
7893,3204949.3204953,20
7894,3276532,16
7895,3447786.3456255,13
7896,3473599,17
7897,3295500.3356178,20
7898,3290370,13
7899,2513109.2513117,5
7900,3452296.3472902,7
7901,3110256,19
7902,1391989.1404581,17
7903,2845076,6
7904,502800.502803,6
7905,1268769.1268774,12
7906,3446804.3446850,0
7907,131766.131772,0
7908,2699467,22
7909,3304109.3306222,53
7910,3360568,21
7911,3437801.3441617,11
7912,3341301.3359646,7
7913,3377811.3380385,5
7914,3368089.3409726,8
7915,3485531,5
7916,CGO51591.2021.9370337,8
7917,3437992.3439926,10
7918,3485542,29
7919,3293882.3330577,0
7920,3290319,15
7921,3368089.3409745,7
7922,232826.232846,5
7923,3230543.3230564,11
7924,3238147.3238197,3
7925,3230543.3230560,10
7926,3168824,4
7927,3293882.3330571,9
7928,3434339,11
7929,2834115,9
7930,6497.214326,2
7931,3295500.3356178,21
7932,1268769.1268774,7
7933,1141885.1141895,8
7934,3110277,27
7935,3293883.3295728,4
7936,3477132.3483549,7
7937,3434305,25
7938,3428295,25
7939,3360579,8
7940,3468264.3468542,9
7941,2699471,0
7942,3485523,25
7943,3368089.3409703,3
7944,3452296.3472890,6
7945,3395363.3397385,1
7946,3133879,4
7947,962437.962444,9
7948,1322436.1322441,4
7949,2591004,10
7950,3332466.3374547,23
7951,3371081,24
7952,3213846.3213851,9
7953,3460319.3464837,8
7954,3477132.3483585,7
7955,3276508,25
7956,3428208,28
7957,3445814.3446754,5
7958,3106237.3106254,3
7959,3386367.3432730,3
7960,3434339,19
7961,3461648.3463852,4
7962,3092703.3092723,18
7963,3377811.3380440,1
7964,1527286.1527291,10
7965,3368089.3409758,11
7966,3385412.3386004,5
7967,2168773.2168779,4
7968,3428279,14
7969,3276511,20
7970,3485503,27
7971,138351.138378,2
7972,3377811.3380348,7
7973,3453483.3454092,4
7974,1236463.1236469,20
7975,3304109.3306222,34
7976,358407.358424,15
7977,3453483.3454041,19
7978,962437.962444,3
7979,2700586,54
7980,3377555.3377888,9
7981,3453483.3454102,13
7982,3434305,26
7983,29380.214346,2
7984,3466752.3480131,5
7985,2882903.2882961,4
7986,3453483.3454097,11
7987,3110256,6
7988,3426425.3426940,5
7989,779359.779360,4
7990,3477132.3483558,5
7991,3341301.3359659,11
7992,3371081,0
7993,3428212,29
7994,3304109.3306222,45
7995,1356052.1356057,6
7996,ICSE.2019.00108,5
7997,ICSE.2019.00067,39
7998,356012.356018,10
7999,3236024.3236061,2
8000,3477132.3483585,13
8001,SC.2018.00035,12
8002,3341301.3359652,7
8003,3434322,0
8004,3110277,0
8005,3428212,28
8006,3466752.3480114,1
8007,1824801.1824812,8
8008,ICSE.2019.00030,8
8009,3377811.3380348,26
8010,3377811.3380409,10
8011,962437.962444,6
8012,3485503,5
8013,3110249,12
8014,SC.2018.00069,6
8015,3168813,11
8016,1236463.1236469,7
8017,3341703,10
8018,1527286.1527291,17
8019,3445814.3446754,3
8020,3360568,10
8021,3468264.3468557,2
8022,3368826.3377909,7
8023,3434305,16
8024,3290370,17
8025,3295500.3356170,15
8026,3385412.3386019,4
8027,502800.502803,0
8028,3213846.3213851,2
8029,3133894,4
8030,3377813.3381347,8
8031,3485520,8
8032,210089.210091,10
8033,3368089.3409748,0
8034,3477132.3483549,0
8035,3485482,29
8036,3384441.3395990,4
8037,1163641.1163646,8
8038,3460319.3464827,5
8039,3373376.3378473,15
8040,3072959.2983617,17
8041,3434322,16
8042,3304109.3306222,50
8043,210089.210091,1
8044,2591004,19
8045,347837.347852,2
8046,3434330,15
8047,3446804.3446854,8
8048,3133895,17
8049,3360558,9
8050,1824801.1824812,17
8051,3466752.3480117,7
8052,3368089.3409668,6
8053,3468264.3468547,12
8054,3236780,15
8055,3208903.3208941,3
8056,2890491,4
8057,3477132.3483579,3
8058,3236024.3236029,10
8059,3368089.3409684,1
8060,3384441.3395984,4
8061,3428249,3
8062,3377811.3380323,1
8063,3434311,30
8064,3072959.2983617,11
8065,3290335,4
8066,3236024.3236059,2
8067,3365438.3410939,11
8068,3341697,15
8069,2669372,20
8070,3360571,27
8071,3360546,10
8072,3276508,26
8073,3485521,19
8074,3453483.3454041,5
8075,2890491,8
8076,3158142,10
8077,ICSE.2019.00046,6
8078,3276511,4
8079,3293883.3295711,4
8080,3395363.3397360,5
8081,3276532,0
8082,3290362,5
8083,3293882.3330571,8
8084,3434305,11
8085,3290368,14
8086,3434286,23
8087,3095076,9
8088,3385412.3386010,12
8089,3236024.3236059,8
8090,3385412.3386000,7
8091,3360576,0
8092,3434339,8
8093,3460319.3464837,13
8094,3314221.3314645,12
8095,3133899,16
8096,ICSE.2019.00072,26
8097,1039813.1039820,8
8098,2898349,3
8099,2818313,17
8100,3092703.3092723,28
8101,3428212,15
8102,2699471,27
8103,CGO51591.2021.9370315,5
8104,3290368,4
8105,1163641.1163646,6
8106,3385412.3386000,9
8107,358407.358427,14
8108,3133928,4
8109,3276516,8
8110,3452296.3472913,18
8111,502800.502803,2
8112,214392.214395,15
8113,3168819,3
8114,3276511,23
8115,3473587,9
8116,3428279,19
8117,3408982,12
8118,3341301.3359663,11
8119,3453483.3454039,2
8120,3168818,3
8121,3368089.3409723,1
8122,3274808.3274825,6
8123,3485478,0
8124,3373376.3378464,8
8125,3428279,0
8126,ICSE.2019.00075,8
8127,3368089.3409679,10
8128,2591005,16
8129,3377811.3380440,3
8130,3434293,20
8131,3408988,6
8132,SC.2018.00015,10
8133,ICSE.2019.00067,53
8134,3368089.3409687,2
8135,358407.358427,15
8136,1067967.1067970,6
8137,3385412.3385991,12
8138,3290335,23
8139,3485488,8
8140,3428258,16
8141,3293883.3295731,2
8142,3072959.3054739,9
8143,ICSE.2019.00067,33
8144,2898349,21
8145,3061709,9
8146,ICSE.2019.00123,2
8147,3332466.3374537,6
8148,3477132.3483549,2
8149,3368089.3409703,2
8150,3290319,8
8151,3477132.3483541,0
8152,210089.210090,9
8153,3485521,17
8154,3485531,19
8155,3290382,6
8156,210089.210091,5
8157,3133928,3
8158,1268769.1268774,6
8159,3473591,6
8160,3453483.3454072,13
8161,SC.2018.00035,3
8162,3133894,12
8163,347837.347852,26
8164,3368089.3409687,1
8165,2834115,1
8166,3192366.3192400,15
8167,2669372,16
8168,3377811.3380372,1
8169,3477132.3483541,13
8170,3453483.3454094,14
8171,3158116,1
8172,3133899,2
8173,3453483.3454092,9
8174,3290370,1
8175,3460319.3464823,7
8176,3158142,0
8177,3377813.3381347,5
8178,SC.2018.00069,5
8179,3276528,23
8180,1824801.1824814,9
8181,3395363.3397385,11
8182,3426425.3426940,2
8183,3466752.3480117,8
8184,3236024.3236034,1
8185,3377813.3381347,4
8186,SC.2018.00049,2
8187,3133902,27
8188,3428220,17
8189,3437992.3439926,6
8190,225545.225553,4
8191,3304109.3306222,4
8192,CGO51591.2021.9370323,6
8193,3477132.3483579,12
8194,3290331,20
8195,155743.155767,17
8196,3471874.3472980,10
8197,3473591,5
8198,1391989.1404581,11
8199,2699471,25
8200,3236024.3236025,6
8201,3371134,1
8202,3485531,12
8203,232826.232856,0
8204,3437992.3439931,12
